Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2010,9,15,159756,0.045,1.9796,2,0.53,2,5,1,51,1,175000,PT01,5
2010,9,15,154200,0.0425,1.9108,2,0.77,2,5,1,50,1,284000,PT01,4
2010,9,15,49851,0.0513,0.6177,1,0.8,2,5,2,56,1,159920,PT01,4
2010,9,15,116124,0.0425,1.439,2,0.68,2,5,1,38,1,245000,PT01,5
2010,9,15,67884,0.0488,0.8412,2,0.414,2,5,2,50,1,120000,PT01,4
2010,9,15,156963,0.0488,1.945,1,0.6729999999999999,2,5,1,54,1,185000,PT01,4
2010,9,15,28968,0.045,0.359,2,0.49,2,5,1,53,1,100000,PT01,4
2010,9,15,180003,0.0375,2.2305,2,0.6035,2,5,1,59,1,175000,PT01,4
2010,9,15,108607,0.0425,1.3458,2,0.7735,2,5,2,43,1,263000,PT01,4
2010,9,15,131088,0.045,1.6244,2,0.638,2,5,1,61,1,150000,PT01,5
2010,9,15,96499,0.0425,1.1958,2,0.71,2,7,1,51,1,271500,PT01,5
2010,9,15,88982,0.045,1.1026,2,0.54,2,5,1,47,1,100000,PT01,3
2010,9,15,114866,0.0463,1.4234,2,0.7879999999999999,2,5,1,46,1,126000,PT01,1
2010,9,15,73027,0.0525,0.9049,2,0.8,2,5,1,46,1,155200,PT01,4
2010,9,15,64353,0.0425,0.7974,2,0.8,2,5,1,63,1,224000,PT01,5
2010,9,15,178680,0.0425,2.2141,2,0.27,2,5,1,64,1,100000,PT01,5
2010,9,15,60281,0.0375,0.747,2,0.78,2,5,2,40,1,133000,PT01,4
2010,9,15,66429,0.0425,0.8232,1,0.7979999999999999,2,5,2,57,1,162000,PT11,3
2010,9,15,226342,0.0375,2.8047,1,0.733,2,5,1,42,2,110000,PT01,4
2010,9,15,96564,0.0425,1.1966,2,0.76,2,5,1,39,1,238000,PT01,2
2010,9,15,107748,0.0375,1.3352,2,0.39,2,5,1,47,1,100000,PT01,3
2010,9,15,30690,0.045,0.3803,1,0.4,2,5,2,51,1,80000,PT01,5
2010,9,15,57976,0.0425,0.7184,2,0.8,2,5,1,56,1,116000,PT01,4
2010,9,15,57201,0.045,0.7088,2,0.8,2,5,2,27,1,180000,PT01,4
2010,9,15,41727,0.0425,0.5171,2,0.27,2,5,1,83,1,60000,PT01,5
2010,9,15,83496,0.04,1.0346,2,0.75,2,5,2,53,1,163000,PT01,4
2010,9,15,157392,0.0463,1.9503,2,0.68,2,5,2,56,2,211000,PT01,4
2010,9,15,75588,0.0375,0.9367,2,0.55,2,5,1,70,1,150000,PT01,5
2010,12,11,48924,0.04,0.7390000000000001,2,0.7217,2,5,1,38,1,83000,PT01,5
2010,17,31,81300,0.0388,1.0884,2,0.8,2,5,2,51,1,128000,PT01,4
2010,23,1,354570,0.055,6.3429,2,0.59,2,5,2,49,1,309000,PT01,3
2010,23,1,37336,0.045,0.6679,2,0.72,2,5,2,43,1,95500,PT01,5
2010,23,1,91463,0.0475,1.6362,1,0.8,2,5,1,53,1,113600,PT01,4
2010,23,1,37593,0.0525,0.6725,1,0.68,2,5,2,99,1,85000,PT04,5
2010,23,1,75438,0.0525,1.3495,1,0.8,2,5,1,33,1,100000,PT01,4
2010,23,1,46344,0.0525,0.8291,1,0.7952,2,5,2,99,1,198000,PT01,5
2010,23,1,67856,0.045,1.2139,2,0.67,2,5,1,53,1,170000,PT01,5
2010,23,1,64369,0.045,1.1515,2,0.51,2,5,1,59,1,90700,PT01,5
2010,23,1,66438,0.0525,1.1885,2,0.32,2,5,1,49,1,120500,PT01,5
2010,23,1,52212,0.045,0.934,2,0.75,2,5,1,50,1,171000,PT01,3
2010,23,1,72300,0.045,1.2934,2,0.75,2,5,1,56,2,159600,PT01,4
2010,23,1,142500,0.045,2.5492,2,0.8,2,5,1,37,1,361600,PT01,5
2010,23,1,105710,0.045,1.8911,2,0.58,2,5,1,50,1,155500,PT01,4
2010,23,5,37440,0.0475,0.5458,2,0.7020000000000001,2,5,2,30,1,106000,PT01,4
2010,23,5,81737,0.0438,1.1915,2,0.6,2,5,2,57,1,291000,PT01,5
2010,23,5,60893,0.045,0.8877,2,0.4928,2,7,3,57,1,170000,PT01,4
2010,23,5,103360,0.0475,1.5067,2,0.452,2,5,1,57,2,113000,PT01,5
2010,23,5,37776,0.0463,0.5507,2,0.8,2,5,1,99,1,187920,PT01,3
2010,23,5,71947,0.0438,1.0488,2,0.73,2,5,1,51,1,130000,PT01,4
2010,23,5,98743,0.0513,1.4394,2,0.6255,2,5,1,53,1,172000,PT01,5
2010,23,5,78805,0.0513,1.1488,2,0.7308,2,7,3,48,1,190000,PT01,4
2010,23,5,42170,0.0438,0.6147,2,0.9149,2,5,1,33,1,172000,PT01,4
2010,23,5,85544,0.0475,1.247,2,0.7809999999999999,2,5,1,43,1,201500,PT01,4
2010,23,5,51183,0.0438,0.7461,2,0.4459,2,5,1,41,1,136000,PT01,4
2010,23,5,79471,0.0463,1.1585,2,0.5661,2,5,1,65,1,214000,PT01,5
2010,23,5,136177,0.0475,1.9851,2,0.69,2,5,2,99,1,120000,PT01,3
2010,23,5,143901,0.045,2.0977,2,0.53,2,5,1,99,1,134000,PT01,5
2010,23,5,57806,0.05,0.8427,2,0.3933,2,5,2,47,1,118000,PT01,5
2010,23,5,48865,0.0488,0.7123,2,0.41,2,5,1,99,1,100000,PT01,5
2010,23,5,132843,0.0475,1.9365,2,0.7846,2,5,1,37,1,255000,PT01,4
2010,23,5,51274,0.045,0.7474,1,0.25,2,5,1,99,1,70000,PT01,5
2010,23,5,63101,0.0488,0.9198,2,0.6291,2,5,1,52,1,173000,PT01,4
2010,23,5,74101,0.05,1.0802,2,0.65,2,5,1,60,1,116000,PT01,5
2010,23,5,131518,0.0475,1.9172,2,0.8,2,5,1,99,1,214400,PT01,5
2010,23,5,54512,0.0475,0.7946,2,0.7018,2,5,2,59,1,200000,PT01,5
2010,23,5,71024,0.0463,1.0353,2,0.3216,2,5,1,56,1,82000,PT01,4
2010,23,5,52904,0.0425,0.7712,2,0.5807,2,5,1,51,1,90000,PT01,5
2010,23,5,95997,0.0388,1.3994,2,0.3827,2,5,1,56,1,62000,PT01,5
2010,23,5,102000,0.0388,1.4869,2,0.5775,2,5,2,66,1,231000,PT01,5
2010,23,5,62304,0.045,0.9082,2,0.5507,2,5,2,67,1,111232,PT01,5
2010,23,5,126269,0.0488,1.8407,2,0.7267,2,5,1,28,1,163500,PT01,5
2010,23,5,59980,0.05,0.8743,2,0.75,2,7,3,31,1,131250,PT04,4
2010,23,5,46398,0.0438,0.6764,1,0.589,2,5,1,47,1,215000,PT01,5
2010,23,5,119740,0.0463,1.7455,2,0.623,2,5,1,53,1,157000,PT01,5
2010,23,5,93015,0.045,1.3559,2,0.7581,2,5,1,61,1,210000,PT01,4
2010,23,5,92845,0.045,1.3534,2,0.64,2,5,1,99,1,147000,PT01,5
2010,23,5,133936,0.0438,1.9524,2,0.6711,2,7,3,43,1,255000,PT01,4
2010,23,5,88208,0.045,1.2858,1,0.7909999999999999,2,5,1,49,1,265000,PT01,4
2010,23,5,102523,0.0463,1.4945,2,0.9076,2,7,3,33,1,285000,PT01,5
2010,23,5,65174,0.0488,0.9501,2,0.47,2,5,1,62,1,220000,PT01,5
2010,23,5,83961,0.055,1.2239,2,0.6524,2,7,3,55,1,137000,PT01,3
2010,23,5,64758,0.0463,0.9440000000000001,2,0.62,2,7,2,99,1,226000,PT01,5
2010,23,5,54416,0.0463,0.7932,2,0.6729999999999999,2,5,2,36,1,212000,PT01,5
2010,23,5,128677,0.05,1.8758,1,0.9489,2,5,1,61,1,260000,PT01,4
2010,23,5,45115,0.045,0.6577,2,0.568,2,5,2,45,1,181750,PT01,5
2010,23,5,63840,0.0438,0.9306,2,0.4831,2,7,2,36,1,157000,PT01,5
2010,23,5,142241,0.0438,2.0735,1,0.8,2,5,1,60,1,287750,PT01,4
2010,23,5,120198,0.0463,1.7522,2,0.8994,2,5,1,34,1,277000,PT01,5
2010,23,5,117420,0.0463,1.7117,2,0.3667,2,5,1,72,1,121000,PT01,5
2010,23,5,45689,0.0463,0.6659999999999999,2,0.64,2,5,2,41,1,160000,PT01,5
2010,23,5,53128,0.045,0.7745,2,0.8,2,5,2,52,1,190000,PT01,4
2010,23,5,126318,0.0513,1.8414,2,0.5839,2,5,1,51,1,181000,PT01,5
2010,23,5,26541,0.045,0.3869,2,0.37,2,5,2,99,1,76500,PT01,5
2010,23,5,42058,0.0488,0.6131,2,0.71,2,5,1,45,1,126500,PT01,5
2010,23,5,141282,0.0388,2.0595,2,0.5333,2,5,1,42,1,128000,PT01,5
2010,23,5,114110,0.0475,1.6634,2,0.7913,2,5,2,36,1,182000,PT01,5
2010,23,5,81032,0.0425,1.1812,2,0.73,2,5,1,56,1,219000,PT01,4
2010,23,5,44268,0.0438,0.6453,2,0.5988,2,5,1,48,1,100000,PT01,4
2010,23,5,63632,0.0438,0.9276,2,0.6783,2,5,1,63,1,175000,PT01,4
2010,23,5,21060,0.05,0.307,1,0.6429,2,5,2,51,1,90000,PT01,4
2010,23,5,64480,0.045,0.9399,2,0.1875,2,7,3,58,1,90000,PT01,5
2010,23,5,93213,0.0475,1.3588,2,0.6818,2,5,2,39,1,225000,PT01,5
2010,23,5,59349,0.045,0.8651,2,0.72,2,5,1,30,1,162000,PT01,4
2010,23,5,130229,0.04,1.8984,1,0.8,2,5,1,49,1,253600,PT01,5
2010,23,5,68157,0.0438,0.9935,1,0.9496,2,7,3,40,1,199405,PT01,5
2010,23,5,79256,0.0388,1.1553,2,0.7059,2,5,1,44,1,180000,PT01,5
2010,23,5,69684,0.0463,1.0158,2,0.24,2,5,1,99,1,180000,PT01,4
2010,23,5,216996,0.0425,3.1632,2,0.8968,2,5,1,99,1,417000,PT01,4
2010,23,5,60975,0.0413,0.8888,2,0.5962,2,5,1,52,1,155000,PT01,5
2010,23,5,64740,0.045,0.9437,2,0.47,2,5,1,59,1,94000,PT01,5
2010,23,5,40959,0.0438,0.5971,2,0.7944,2,7,2,28,1,170000,PT01,3
