,Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
31683,2009,18,67,49452,0.0488,0.86,1,0.8,2,5,1,45,1,104000,PT01,5
31684,2009,18,37,114972,0.0488,2.16,2,0.75,2,5,1,39,1,372000,PT01,4
31685,2009,39,49,44064,0.05,0.6423,2,0.77,2,5,1,58,1,146500,PT01,5
31686,2009,39,61,71712,0.05,1.0363,2,0.8,2,5,1,30,1,122000,PT01,4
31687,2009,18,5,91500,0.05,1.423,2,0.7,2,5,1,40,1,201000,PT01,5
31688,2009,18,97,186108,0.05,2.7329,2,0.75,2,5,1,35,1,172450,PT01,4
31689,2009,39,57,114228,0.0513,1.8394,2,0.67,2,5,1,40,1,127000,PT01,5
31690,2009,39,109,129792,0.0513,2.09,2,0.8,2,5,1,62,1,276000,PT01,4
31691,2009,39,61,107472,0.0513,1.5531,2,0.86,2,5,1,35,1,157000,PT01,5
31692,2009,39,61,62268,0.0513,0.8998,2,0.8,2,5,1,56,1,172000,PT01,5
31693,2009,39,165,214332,0.05,3.0973,2,0.67,2,5,1,42,1,227000,PT01,5
31694,2009,10,5,76473,0.0488,1.3980000000000001,2,0.6817,2,5,1,56,1,167000,PT01,3
31695,2009,42,99,75400,0.0488,1.117,2,0.7325,2,5,1,32,1,388200,PT01,4
31696,2009,42,75,55307,0.0488,0.8849,1,0.8,2,5,1,33,1,136000,PT01,3
31697,2009,10,3,75504,0.0475,1.0217,2,0.8,2,5,1,25,1,232000,PT01,4
31698,2009,42,91,143600,0.0488,1.9834,2,0.7259,2,7,3,47,1,225000,PT01,3
31699,2009,42,115,56435,0.0475,1.0958,2,0.6962,2,5,1,29,1,145500,PT01,5
31700,2009,42,17,60000,0.0525,0.8287,2,0.3256,2,5,2,60,1,117200,PT01,5
31701,2009,42,59,155892,0.0525,3.0269999999999997,2,0.78,2,5,1,48,1,287000,PT01,4
31702,2009,42,49,74952,0.0475,1.3854,2,0.4215,2,5,1,63,1,166500,PT01,5
31703,2009,25,9,106000,0.045,1.3452,2,0.7943,2,5,1,38,1,417000,PT01,4
31704,2009,25,9,158503,0.0475,2.0115,2,0.6667,2,5,2,41,1,300000,PT01,5
31705,2009,23,5,97000,0.05,1.5015,2,0.49,2,5,2,54,1,130500,PT01,5
31706,2009,25,9,66192,0.0488,0.84,2,0.58,2,7,3,50,1,203000,PT01,3
31707,2009,25,21,70131,0.05,0.8822,2,0.8,2,5,1,99,1,400000,PT04,4
31708,2009,23,31,58053,0.0513,0.8987,2,0.5405,2,5,1,60,1,100000,PT01,3
31709,2009,25,17,46368,0.0488,0.4986,2,0.52,2,7,3,70,1,143000,PT01,5
31710,2009,25,17,132996,0.045,1.4301,2,0.2875,2,5,1,48,1,115000,PT01,5
31711,2009,25,9,82896,0.0488,1.052,2,0.8,2,5,2,54,1,389600,PT01,4
31712,2009,39,17,42000,0.0488,0.6344,2,0.69,2,5,1,39,1,131000,PT01,4
31713,2009,39,109,54284,0.0488,0.9078,2,0.75,2,5,1,73,1,206000,PT01,4
31714,2009,18,97,68500,0.0488,1.0522,2,0.85,2,5,1,27,1,119000,PT01,5
31715,2009,18,97,50228,0.0488,0.7716,2,0.85,2,5,1,27,1,93050,PT01,5
31716,2009,39,109,127843,0.0488,2.1378,2,0.68,2,5,1,48,1,120000,PT01,5
31717,2009,18,97,100000,0.0488,1.5361,2,0.74,2,5,2,38,1,147000,PT01,5
31718,2009,39,25,42972,0.0488,0.6491,2,0.8,2,5,2,29,1,95900,PT01,4
31719,2009,39,165,151908,0.0488,2.2947,2,0.72,2,5,1,51,1,275000,PT01,5
31720,2009,39,17,71376,0.0488,1.0782,2,0.66,2,5,1,49,1,185000,PT01,5
31721,2009,39,25,47268,0.0488,0.7140000000000001,2,0.43,2,5,2,65,1,50000,PT06,5
31722,2009,31,55,53668,0.055,0.7998,2,0.6894,2,5,2,47,1,111000,PT01,4
31723,2009,31,55,38358,0.0538,0.5717,2,0.8,2,5,2,58,1,84000,PT01,4
31724,2009,20,27,136816,0.0513,2.7309,2,0.72,2,7,3,99,1,160000,PT01,5
31725,2009,20,21,103454,0.0525,2.065,2,0.48,2,7,3,99,1,101700,PT01,5
31726,2009,29,95,100464,0.0513,1.4818,2,0.77,2,5,2,99,1,175900,PT01,5
31727,2009,20,5,58857,0.05,1.1748,1,0.782,2,5,1,46,1,170477,PT01,5
31728,2009,20,155,116208,0.0513,2.3195,2,0.78,2,5,1,39,1,97500,PT01,5
31729,2009,8,49,79044,0.0538,1.4692,2,0.52,2,5,1,99,1,183000,PT01,5
31730,2009,20,171,173258,0.0475,3.4582,2,0.6436,2,5,1,40,1,79800,PT01,4
31731,2009,20,139,90708,0.0525,1.5322,2,0.7999,2,5,1,34,1,143900,PT01,5
31732,2009,20,125,27740,0.0588,0.5537,2,0.48,2,5,1,43,1,105000,PT01,5
31733,2009,39,17,195199,0.05,2.9486,2,0.8,2,5,1,36,1,312000,PT02,5
31734,2009,31,55,64417,0.055,0.96,2,0.78,2,5,2,43,1,110000,PT01,5
31735,2009,31,3,78720,0.0575,1.5197,1,0.8,2,5,1,99,1,89600,PT01,5
31736,2009,31,109,47880,0.0538,0.7277,2,0.8,2,5,2,99,1,96000,PT02,4
31737,2009,31,55,106512,0.0525,1.5874,1,0.7353,2,5,2,99,1,125000,PT01,5
31738,2009,31,155,77040,0.0525,1.1481,2,0.8,2,5,1,47,1,152000,PT01,3
31739,2009,31,55,38496,0.0525,0.5737,2,0.8,2,5,2,44,1,128000,PT01,4
31740,2009,20,173,56316,0.055,0.9497,1,0.97,2,5,2,27,1,68633,PT01,1
31741,2009,20,79,47697,0.0475,0.8043,2,0.768,2,5,2,99,1,96000,PT01,5
31742,2009,20,149,78828,0.0488,1.5734,2,0.6779999999999999,2,5,1,43,1,160000,PT01,5
31743,2009,8,41,72792,0.0513,1.0705,2,0.77,2,5,2,70,1,277400,PT01,4
31744,2009,31,155,70920,0.0588,1.0569,2,0.779,2,5,1,33,1,111000,PT01,5
31745,2009,39,165,183100,0.0513,2.7659,2,0.24,2,5,1,55,1,72000,PT01,5
31746,2009,21,15,47099,0.05,0.7115,2,0.31,2,5,1,71,1,76500,PT01,5
31747,2009,39,61,94881,0.045,1.4332,2,0.65,2,5,1,37,1,125000,PT01,5
31748,2009,21,15,42000,0.045,0.6344,2,0.35,2,5,2,52,1,57000,PT01,5
31749,2009,39,61,104232,0.05,1.5745,2,0.34,2,5,1,55,1,112700,PT01,5
31750,2009,39,61,114697,0.045,1.7326,2,0.8,2,5,1,46,1,281200,PT01,4
31751,2009,21,15,62481,0.045,0.9438,2,0.42,2,7,1,50,1,86000,PT01,5
31752,2009,39,17,109188,0.045,1.6494,2,0.72,2,5,1,34,1,171500,PT01,5
31753,2009,39,17,79992,0.045,1.2083,2,0.8,2,5,2,40,1,130400,PT01,5
31754,2009,39,1,58557,0.045,1.1348,2,0.41,2,5,1,47,1,96000,PT01,5
31755,2009,20,51,82872,0.0463,1.6541,2,0.59,2,5,1,99,1,90000,PT01,5
31756,2009,31,97,78727,0.05,1.5198,2,0.6667,2,5,1,32,1,150000,PT01,4
31757,2009,31,43,72468,0.05,1.3034,1,0.76,2,5,1,41,1,110200,PT01,5
31758,2009,20,9,97980,0.0538,1.9557,2,0.7253,2,5,1,57,1,66000,PT01,3
31759,2009,20,37,92763,0.0475,1.8516,2,0.8,2,5,1,99,1,80000,PT01,5
31760,2009,8,87,71931,0.045,1.337,2,0.67,2,5,2,45,1,100000,PT01,3
31761,2009,20,103,77958,0.0538,1.1498,2,0.8,2,5,1,58,1,219600,PT01,5
31762,2009,20,9,39552,0.0525,0.7895,2,0.6875,2,5,1,61,1,88000,PT01,4
31763,2009,31,155,52240,0.05,0.7785,1,1.0065,1,5,1,99,1,155000,PT01,4
31764,2009,34,21,78908,0.0513,0.9496,2,0.6882,2,5,1,58,1,245000,PT01,2
31765,2009,36,103,82536,0.05,0.85,2,0.625,2,5,1,38,1,250000,PT01,5
31766,2009,36,55,52610,0.05,0.8285,2,0.4783,2,5,1,62,1,86100,PT01,5
31767,2009,34,15,131544,0.0638,1.68,1,0.77,2,5,2,32,1,115300,PT06,5
31768,2009,36,47,156144,0.0475,2.4785,2,0.3429,2,5,1,54,1,600000,PT09,5
31769,2009,36,55,38352,0.0538,0.604,1,0.95,1,5,2,26,1,85500,PT01,5
31770,2009,36,73,39293,0.0488,0.6188,2,0.6963,2,5,1,45,1,74500,PT01,5
31771,2009,36,45,76777,0.05,1.4569,1,0.9308,2,5,1,27,1,121000,PT01,4
31772,2009,36,67,86170,0.055,1.4126,2,0.6789,2,5,1,63,1,129000,PT01,4
31773,2009,36,73,82500,0.0488,1.2992,2,0.7286,2,5,1,41,1,127500,PT01,5
31774,2009,21,67,57589,0.05,0.9069,2,0.43,2,5,1,71,1,55000,PT01,5
31775,2009,39,61,46638,0.0538,0.7045,2,0.68,2,3,2,63,1,105000,PT01,5
31776,2009,39,25,89247,0.0475,1.3481,2,0.38,2,5,1,66,1,244500,PT02,5
31777,2009,39,61,121150,0.0525,1.8301,2,0.8,2,5,1,33,1,236000,PT02,5
31778,2009,39,95,102060,0.0475,1.6982,2,0.72,2,5,1,52,1,243600,PT01,5
31779,2009,39,17,50000,0.0538,0.7553,2,0.76,2,5,1,52,1,98000,PT01,5
31780,2009,39,61,96252,0.0538,1.454,2,0.8,2,5,1,70,1,130400,PT01,5
31781,2009,18,29,46576,0.0538,0.7036,2,0.68,2,5,1,70,1,128500,PT01,5
31782,2009,39,61,57816,0.05,0.8734,2,0.59,2,5,2,41,1,89904,PT01,5
31783,2009,27,77,93457,0.0475,1.6483,2,0.68,2,5,1,40,1,175000,PT01,5
31784,2009,19,61,98379,0.0525,1.6618,2,0.68,2,5,1,99,1,247000,PT01,5
31785,2009,29,71,148871,0.045,2.2903,2,0.8,2,5,1,38,1,280000,PT01,4
31786,2009,19,61,60650,0.0525,1.0245,2,0.8,2,5,1,99,1,95200,PT04,4
31787,2009,27,109,65698,0.045,0.8679,2,0.8,2,5,1,40,1,159800,PT01,5
31788,2009,19,61,33312,0.0513,0.5627,2,0.52,2,5,1,50,1,139913,PT01,5
31789,2009,29,115,69576,0.05,1.5885,2,0.8,2,5,1,30,1,163099,PT01,4
31790,2009,19,163,102650,0.05,1.7457,2,0.8,2,2,1,32,1,156000,PT01,4
31791,2009,17,161,135228,0.05,2.2998,2,0.7838,2,5,1,45,1,174000,PT01,5
31792,2009,19,153,41466,0.045,0.6107,2,0.2826,2,5,1,52,1,65000,PT01,4
31793,2009,17,85,219996,0.0488,4.2388,2,0.47,2,5,1,99,1,417000,PT01,5
31794,2009,27,93,125150,0.0475,2.2072,2,0.4066,2,5,1,54,1,124000,PT01,5
31795,2009,39,25,96388,0.0488,1.456,2,0.78,2,5,1,44,1,212000,PT01,4
31796,2009,39,61,47280,0.05,0.7142,2,0.57,2,5,2,46,1,53300,PT01,5
31797,2009,39,17,78689,0.045,1.1887,2,0.69,2,5,1,59,1,158500,PT01,5
31798,2009,39,61,85588,0.0488,1.2929,2,0.56,2,5,1,47,1,149500,PT01,5
31799,2009,39,17,189996,0.0488,2.87,2,0.72,2,5,1,44,1,223000,PT01,5
31800,2009,21,15,42978,0.045,0.6492,2,0.4,2,7,2,60,1,48000,PT01,5
31801,2009,39,61,128160,0.0488,1.936,2,0.78,2,5,1,37,1,222000,PT01,5
31802,2009,39,61,96162,0.05,1.4526,2,0.73,2,5,1,47,1,111900,PT01,5
31803,2009,39,61,175704,0.0488,2.6541,2,0.4,2,5,1,44,1,90000,PT01,4
31804,2009,39,165,82524,0.045,1.2466,2,0.44,2,5,2,55,1,69200,PT01,4
31805,2009,39,61,144012,0.05,2.1754,2,0.47,2,5,1,53,1,98000,PT01,5
31806,2009,39,113,141948,0.045,2.3737,2,0.72,2,5,1,41,1,224000,PT01,5
31807,2009,39,57,69972,0.0488,1.1701,2,0.68,2,5,1,45,1,94000,PT01,5
31808,2009,39,113,122616,0.045,2.0504,2,0.55,2,5,1,44,1,110000,PT01,4
31809,2009,39,165,118800,0.05,1.7946,2,0.55,2,5,1,54,1,147000,PT01,5
31810,2009,39,113,64140,0.045,1.0726,2,0.78,2,5,2,54,1,177500,PT01,5
31811,2009,39,165,73908,0.0488,1.1164,2,0.66,2,5,2,37,1,161000,PT01,5
31812,2009,39,149,99240,0.0475,1.9233,2,0.4,2,5,1,48,1,110000,PT01,5
31813,2009,39,165,208152,0.045,3.1443,2,0.24,2,2,1,54,1,126000,PT01,5
31814,2009,39,109,60264,0.0475,1.0078,2,0.35,2,5,1,44,1,60000,PT01,5
31815,2009,39,91,47148,0.0513,0.9137,2,0.71,2,5,1,65,1,184000,PT01,4
31816,2009,39,113,61500,0.0513,1.0284,2,0.8,2,5,1,37,1,124000,PT01,5
31817,2009,39,57,20556,0.0513,0.3437,2,0.48,2,5,2,72,1,64500,PT01,5
31818,2009,39,49,106440,0.0525,1.63,1,0.8,2,5,2,39,1,87850,PT01,3
31819,2009,18,97,85656,0.0488,1.3158,2,0.75,2,5,1,70,1,194700,PT01,4
31820,2009,39,49,95160,0.0488,1.4573,2,0.28,2,5,1,41,1,101000,PT01,5
31821,2009,39,61,57792,0.0488,0.873,2,0.75,2,5,2,42,1,157500,PT01,4
31822,2009,18,57,192252,0.0525,2.9532,2,0.7,2,5,1,56,1,201000,PT01,5
31823,2009,39,49,320976,0.0513,4.9154,2,0.58,2,5,1,40,1,200000,PT01,5
31824,2009,19,183,56935,0.0563,0.8385,2,0.8,2,5,1,53,1,86400,PT01,4
31825,2009,29,71,134441,0.0575,2.0683,2,0.54,2,5,1,61,1,224100,PT01,5
31826,2009,46,11,58630,0.0475,1.1362,1,0.66,1,5,1,22,1,85000,PT01,4
31827,2009,27,171,90330,0.0525,1.1166,2,0.65,2,5,1,62,1,138500,PT01,5
31828,2009,29,163,99804,0.0513,2.2786,2,0.8,2,5,1,60,1,248000,PT01,5
31829,2009,27,7,145467,0.045,2.5656,2,0.6648,2,5,1,50,1,232700,PT01,5
31830,2009,19,95,113976,0.0513,2.1304,1,0.8,2,5,1,99,1,125600,PT01,5
31831,2009,19,103,44004,0.0513,0.6481,2,0.8,2,5,2,99,1,242400,PT01,5
31832,2009,19,101,27612,0.0563,0.5161,1,1.0,2,5,1,61,1,77857,PT01,1
31833,2009,19,7,45157,0.0525,0.8441,2,0.3415,2,5,1,74,1,62500,PT01,3
31834,2009,29,173,77808,0.0525,1.7764,2,0.77,2,5,1,65,1,168940,PT01,4
31835,2009,39,37,54372,0.05,1.0537,2,0.7,2,5,1,58,1,52500,PT01,3
31836,2009,39,129,73428,0.0475,1.1245,2,0.7,2,5,1,68,1,128500,PT01,5
31837,2009,18,29,53677,0.0488,0.8108,2,0.63,2,5,2,30,1,102000,PT01,5
31838,2009,39,61,53017,0.0463,0.8009,2,0.6,2,5,2,44,1,137700,PT01,5
31839,2009,21,117,240630,0.0475,3.6349,2,0.69,2,5,1,58,1,315000,PT01,5
31840,2009,39,41,84732,0.0525,1.2976,2,0.9,2,2,1,75,1,252000,PT01,4
31841,2009,17,31,83532,0.0525,1.1749,2,0.54,2,5,1,30,1,333600,PT06,4
31842,2009,39,25,64224,0.0513,0.9702,2,0.52,2,5,1,61,1,87000,PT01,5
31843,2009,39,61,99456,0.0513,1.5024,2,0.64,2,5,1,42,1,134000,PT01,5
31844,2009,39,61,57720,0.0525,0.8719,2,0.67,2,5,1,55,1,73000,PT01,5
31845,2009,39,165,119076,0.0513,1.7987,2,0.8,2,5,1,52,1,192000,PT01,5
31846,2009,18,97,87420,0.0525,1.3429,2,0.64,2,2,1,42,1,107500,PT06,4
31847,2009,21,67,36828,0.05,0.58,2,0.43,2,5,2,43,1,58000,PT01,5
31848,2009,21,117,281984,0.0475,4.2596,2,0.77,2,5,1,49,1,218000,PT01,4
31849,2009,40,41,90486,0.05,2.0565,2,0.73,2,5,1,64,1,245000,PT01,5
31850,2009,20,13,43638,0.0563,0.871,2,0.35,2,5,1,99,1,77700,PT01,5
31851,2009,31,55,111996,0.05,1.6691,1,0.8,1,2,2,36,1,172000,PT01,5
31852,2009,31,109,15924,0.0513,0.242,2,0.6567,2,5,2,67,1,66000,PT01,5
31853,2009,20,155,114096,0.0525,2.2774,2,0.62,2,5,1,61,1,218000,PT01,5
31854,2009,31,169,65976,0.055,1.2737,2,0.8,2,5,1,33,1,188000,PT01,5
31855,2009,20,173,84780,0.045,1.4297,1,0.7,2,2,1,63,1,161000,PT02,2
31856,2009,20,53,49868,0.0463,0.9954,2,0.47,2,5,1,99,1,55418,PT01,5
31857,2009,20,193,113178,0.0463,2.259,2,0.8,2,5,1,54,1,92000,PT01,5
31858,2009,26,31,81048,0.0563,1.6145,2,0.7895,2,5,1,99,1,375000,PT01,4
31859,2009,21,37,77124,0.0488,1.165,2,0.68,2,5,1,37,1,100000,PT01,5
31860,2009,39,165,130764,0.0513,1.8897,1,0.8,2,5,1,32,1,214800,PT01,5
31861,2009,18,151,35508,0.0513,0.6398,2,0.5,2,5,2,72,1,138500,PT01,5
31862,2009,39,159,73668,0.0513,1.0739,2,0.8,2,5,2,33,1,156000,PT01,5
31863,2009,39,49,74076,0.05,1.0798,2,0.78,2,2,1,86,1,177400,PT01,5
31864,2009,18,57,58632,0.0513,0.861,2,0.8,2,5,2,30,1,129600,PT01,5
31865,2009,18,57,107856,0.05,1.5838,2,0.71,2,5,1,56,1,285650,PT01,5
31866,2009,18,57,160020,0.05,2.3498,2,0.68,2,5,1,47,1,161300,PT02,5
31867,2009,18,57,85944,0.05,1.262,2,0.5,2,5,1,67,1,120000,PT01,4
31868,2009,18,163,92245,0.05,1.54,2,0.86,2,5,1,99,1,119500,PT01,4
31869,2009,18,147,99492,0.0475,1.87,1,0.76,2,5,1,34,1,280000,PT01,5
31870,2009,26,115,53196,0.0475,0.8,1,0.8,1,5,2,29,1,76800,PT01,5
31871,2009,26,161,62913,0.05,0.78,2,0.51,2,5,1,45,1,305000,PT01,5
31872,2009,26,81,50792,0.0488,0.85,2,0.8,2,5,2,31,1,104000,PT01,5
31873,2009,26,139,24128,0.05,0.35,1,0.8,2,5,1,23,1,92000,PT01,5
31874,2009,18,59,79523,0.0488,1.22,2,0.55,2,5,1,99,1,66360,PT01,3
31875,2009,39,25,28992,0.0488,0.419,2,0.44,2,5,2,55,1,65000,PT01,5
31876,2009,39,71,42744,0.0488,0.7945,2,0.8,2,5,1,56,1,106000,PT01,5
31877,2009,21,111,29388,0.05,0.4779,2,0.79,2,5,2,64,1,105750,PT06,5
31878,2009,18,11,37212,0.0513,0.5464,2,0.71,2,5,2,49,1,76500,PT01,5
31879,2009,39,25,71568,0.05,1.0342,2,0.62,2,5,1,45,1,83200,PT01,5
31880,2009,18,57,62520,0.0513,0.9181,2,0.74,2,5,2,57,1,132300,PT01,3
31881,2009,39,165,53076,0.05,0.767,2,0.77,2,5,1,40,1,111000,PT01,4
31882,2009,18,65,88212,0.0513,1.5894,2,0.8,2,5,1,62,1,136000,PT01,5
31883,2009,18,57,154296,0.05,2.2657,1,0.95,1,5,1,27,1,240000,PT01,4
31884,2009,39,61,39288,0.0488,0.5677,2,0.8,2,5,2,36,1,100000,PT01,4
31885,2009,26,81,133371,0.05,2.25,2,0.6,2,5,2,41,1,306600,PT01,5
31886,2009,42,87,53760,0.0488,1.0439,2,0.7794,2,5,1,43,1,113000,PT01,5
31887,2009,54,55,47271,0.0563,1.1501,2,0.4087,2,5,2,63,1,103000,PT01,5
31888,2009,37,91,20054,0.055,0.4169,2,0.75,2,7,2,63,1,69000,PT01,3
31889,2009,24,13,47338,0.06,0.6053,1,0.8,1,5,2,26,1,177600,PT01,3
31890,2009,42,49,64464,0.0488,1.1916,2,0.9,2,5,1,30,1,80100,PT01,5
31891,2009,42,39,71556,0.0488,1.3894,2,0.7020000000000001,2,5,1,51,1,73000,PT01,5
31892,2009,24,23,199116,0.055,3.0078,2,0.37,2,5,1,70,2,354000,PT01,5
31893,2009,42,125,75912,0.05,1.2652,2,0.17,2,5,1,62,1,36100,PT02,5
31894,2009,42,111,287532,0.0588,5.5831,1,0.78,2,5,2,39,2,417000,PT02,4
31895,2009,42,125,103860,0.05,1.7309999999999999,2,0.6,2,5,1,39,1,105000,PT01,5
31896,2009,50,7,171000,0.0463,2.4394,2,0.5658,2,5,1,40,1,297000,PT02,5
31897,2009,45,19,34320,0.0525,0.5877,1,0.965,1,5,2,24,1,135500,PT01,2
31898,2009,45,35,65256,0.045,1.1174,1,1.0215,2,5,1,31,1,161294,PT06,4
31899,2009,23,1,85300,0.05,1.6125,2,0.53,2,5,1,58,1,141000,PT01,5
31900,2009,33,15,174996,0.0488,2.1263,1,0.8,2,7,3,52,1,180000,PT06,5
31901,2009,50,23,88416,0.0488,1.527,2,0.63,2,5,1,46,1,309300,PT01,5
31902,2009,25,17,38760,0.0475,0.4168,1,0.8897,1,7,3,25,1,129000,PT06,5
31903,2009,25,25,104060,0.0525,1.3089,2,0.67,2,5,1,51,1,360000,PT04,2
31904,2009,25,9,121452,0.05,1.5413,2,0.75,2,5,1,56,1,318750,PT01,3
31905,2009,23,31,72594,0.0538,1.1237,2,0.5021,2,5,2,27,1,188286,PT01,5
31906,2009,23,31,83689,0.0538,1.2955,2,0.7070000000000001,2,5,2,40,1,152000,PT01,4
31907,2009,18,11,55440,0.0513,0.8141,2,0.8,2,5,1,56,1,200000,PT01,4
31908,2009,18,95,98988,0.0513,1.7458,2,0.69,2,5,1,41,1,158000,PT01,5
31909,2009,18,57,59112,0.0513,0.868,2,0.8,2,5,2,53,1,181750,PT01,4
31910,2009,18,97,116232,0.05,1.7068,2,0.77,2,5,1,45,1,308900,PT01,4
31911,2009,18,97,30132,0.05,0.4425,2,0.79,2,5,2,66,1,72550,PT06,5
31912,2009,39,49,37440,0.0513,0.5458,1,0.8,1,5,1,27,1,126320,PT01,5
31913,2009,18,57,76440,0.05,1.1225,2,0.75,2,5,2,55,1,132500,PT01,5
31914,2009,18,57,48744,0.0538,0.7158,2,0.67,2,5,3,74,1,110000,PT01,5
31915,2009,39,165,36768,0.05,0.5313,2,0.39,2,5,1,57,1,63500,PT01,4
31916,2009,39,17,113076,0.05,1.6340000000000001,2,0.69,2,5,1,40,1,199000,PT01,4
31917,2009,18,139,87084,0.0475,1.63,2,0.8,2,5,1,99,1,101600,PT01,4
31918,2009,26,139,192588,0.0463,2.8,2,0.53,2,5,1,47,1,173000,PT01,5
31919,2009,26,77,110844,0.0488,1.82,2,0.54,2,5,1,47,1,260000,PT01,5
31920,2009,18,147,81516,0.0488,1.53,2,0.77,2,5,1,28,1,137500,PT01,5
31921,2009,18,59,212315,0.0488,3.26,2,0.74,2,5,1,99,1,370144,PT01,5
31922,2009,18,5,70720,0.045,1.11,1,0.95,2,2,1,26,1,218500,PT01,4
31923,2009,18,107,57200,0.05,1.07,2,0.58,2,5,1,99,1,57500,PT01,5
31924,2009,18,5,93200,0.0463,1.46,2,0.8,2,5,1,36,1,220000,PT01,4
31925,2009,18,123,145740,0.0488,2.73,2,0.6,2,5,1,52,1,82124,PT01,4
31926,2009,18,31,46505,0.05,0.87,1,0.8,2,5,1,43,1,99200,PT01,5
31927,2009,18,57,63000,0.05,0.96,2,0.85,2,5,1,29,1,199400,PT01,5
31928,2009,18,5,56556,0.0488,0.89,1,0.8,2,5,2,31,1,210800,PT01,4
31929,2009,39,165,107532,0.05,1.5539,2,0.8,2,5,2,37,1,280000,PT01,5
31930,2009,39,61,292260,0.05,4.2234,2,0.65,2,5,1,34,1,416600,PT01,5
31931,2009,39,61,218832,0.05,3.1623,2,0.63,2,5,1,33,1,417000,PT01,5
31932,2009,39,165,55500,0.05,0.802,2,0.79,2,5,1,38,1,176000,PT01,5
31933,2009,39,25,108936,0.0488,1.5742,2,0.9,2,5,1,28,1,144000,PT01,4
31934,2009,39,61,188496,0.05,2.7239,2,0.62,2,5,1,39,1,199000,PT01,5
31935,2009,21,37,68004,0.05,0.9827,2,0.8,2,5,1,31,1,94400,PT01,5
31936,2009,18,81,45168,0.0513,0.6633,2,0.42,2,5,1,49,1,104000,PT01,5
31937,2009,18,63,70260,0.05,1.0317,2,0.9,2,5,1,49,1,107050,PT01,5
31938,2009,26,81,92755,0.05,1.56,1,0.8,1,5,1,28,1,159200,PT01,4
31939,2009,42,75,41132,0.0575,0.6581,1,0.8,1,5,2,66,1,122000,PT02,5
31940,2009,42,101,36828,0.06,0.5087,1,0.9647,1,5,1,37,1,136345,PT01,2
31941,2009,42,87,57888,0.0513,1.124,2,0.6715,2,5,1,44,1,94000,PT01,5
31942,2009,42,37,79936,0.065,1.5522,2,0.7859999999999999,2,5,2,42,1,117900,PT01,4
31943,2009,54,81,102661,0.0538,2.4978,2,0.7924,2,5,1,35,1,200500,PT01,3
31944,2009,42,55,91784,0.0488,1.7822,2,0.8,2,5,1,52,1,162400,PT01,4
31945,2009,42,91,124000,0.045,1.7127,2,0.35,2,5,1,42,1,140000,PT01,5
31946,2009,54,83,57132,0.045,1.3901,2,0.63,2,5,2,50,1,160000,PT01,3
31947,2009,51,810,113076,0.0488,1.7369999999999999,2,0.7433,2,5,1,43,1,202900,PT01,2
31948,2009,42,101,28656,0.065,0.3958,1,0.977,1,3,2,40,1,97323,PT01,1
31949,2009,36,53,84648,0.0538,1.3877,2,0.7954,2,5,1,99,1,241000,PT01,4
31950,2009,36,67,102996,0.05,1.6885,2,0.6716,2,5,1,52,1,90000,PT01,4
31951,2009,36,55,500004,0.0613,7.8741,1,0.8,2,2,2,39,1,396000,PT01,5
31952,2009,34,21,92638,0.0525,1.1148,1,0.7,2,5,2,35,1,250000,PT01,5
31953,2009,36,53,63264,0.0525,1.0371,2,0.8,2,5,2,99,1,213600,PT02,5
31954,2009,34,21,92580,0.0513,1.1141,2,0.38,2,5,1,75,1,135000,PT02,5
31955,2009,36,67,23304,0.0588,0.382,2,0.22,2,5,1,37,1,33000,PT01,4
31956,2009,36,55,95868,0.0575,1.5097,1,0.2121,2,5,1,54,1,35000,PT01,5
31957,2009,34,21,108407,0.0499,1.3045,1,0.8,1,5,1,54,1,200000,PT01,5
31958,2009,39,25,103992,0.0488,1.5709,2,0.49,2,5,1,49,1,218700,PT01,5
31959,2009,39,49,76524,0.0488,1.1719,2,0.58,2,5,1,36,1,112000,PT01,5
31960,2009,39,41,142164,0.0488,2.1771,2,0.74,2,5,1,32,1,292000,PT01,5
31961,2009,18,57,116300,0.0488,1.7865,2,0.57,2,5,1,59,1,265500,PT01,5
31962,2009,39,57,40764,0.0488,0.6817,2,0.52,2,5,1,71,1,139018,PT01,5
31963,2009,39,165,112356,0.0488,1.6972,2,0.61,2,5,1,41,1,149227,PT01,5
31964,2009,39,41,95076,0.0488,1.456,2,0.8,2,5,2,39,1,231163,PT01,4
31965,2009,39,113,67464,0.0488,1.1282,2,0.79,2,5,1,31,1,164430,PT01,5
31966,2009,39,113,91596,0.0488,1.5317,2,0.79,2,5,1,34,1,223063,PT01,4
31967,2009,18,29,62148,0.0488,0.9388,2,0.61,2,5,2,41,1,109000,PT01,5
31968,2009,40,17,59821,0.0538,1.0818,2,0.7357,2,5,1,38,1,257500,PT01,3
31969,2009,20,197,86564,0.0525,1.4622,2,0.63,2,5,1,53,1,144000,PT01,5
31970,2009,31,55,129186,0.0488,1.9253,2,0.8973,2,5,1,48,1,131000,PT01,4
31971,2009,31,53,118296,0.055,2.2837,2,0.7905,2,5,1,34,1,166000,PT01,5
31972,2009,20,155,232560,0.0488,4.6419,2,0.73,2,5,1,46,1,245500,PT01,5
31973,2009,20,27,32392,0.0488,0.6465,2,0.86,2,5,2,99,1,35600,PT01,5
